71250958	0000	물리천문학과	남자	4	164
64178178	0000	물리천문학과	남자	4	165
77365806	0000	물리천문학과	여자	4	166
77128741	0000	물리천문학과	남자	1	167
30256109	0000	물리천문학과	여자	2	168
14236993	0000	물리천문학과	남자	4	169
82096818	0000	물리천문학과	여자	5	170
36141624	0000	물리천문학과	남자	3	171
82047048	0000	물리천문학과	남자	3	172
96071019	0000	물리천문학과	남자	5	173
89595004	0000	물리천문학과	남자	2	174
81863724	0000	물리천문학과	남자	4	175
98671297	0000	물리천문학과	남자	4	176
91121331	0000	물리천문학과	여자	2	177
96579439	0000	물리천문학과	남자	2	178
68679745	0000	물리천문학과	여자	5	179
14558184	0000	물리천문학과	여자	3	180
19724143	0000	물리천문학과	여자	4	181
50668714	0000	물리천문학과	여자	1	182
84615031	0000	물리천문학과	여자	1	183
62298390	0000	물리천문학과	여자	5	184
50008794	0000	물리천문학과	남자	2	185
79752503	0000	물리천문학과	여자	5	186
61361456	0000	물리천문학과	여자	5	187
77247724	0000	물리천문학과	여자	5	188
54337473	0000	물리천문학과	남자	1	189
92418913	0000	물리천문학과	남자	5	190
40598758	0000	물리천문학과	남자	4	191
65606552	0000	물리천문학과	여자	4	192
68547756	0000	물리천문학과	남자	4	193
36116700	0000	물리천문학과	남자	3	194
95927938	0000	물리천문학과	여자	4	195
81635948	0000	물리천문학과	여자	3	196
97677233	0000	물리천문학과	남자	2	197
19500501	0000	물리천문학과	남자	5	198
82042153	0000	물리천문학과	여자	3	199
72538589	0000	물리천문학과	여자	5	200
83522006	0000	물리천문학과	여자	5	201
44458160	0000	물리천문학과	남자	4	202
76039561	0000	물리천문학과	남자	2	203
46798201	0000	물리천문학과	여자	3	204
86561101	0000	물리천문학과	남자	4	205
46209688	0000	물리천문학과	남자	5	206
71189221	0000	물리천문학과	남자	1	207
62717229	0000	물리천문학과	여자	4	208
79929361	0000	물리천문학과	여자	5	209
85865436	0000	물리천문학과	남자	3	210
93355217	0000	물리천문학과	여자	3	211
52625614	0000	물리천문학과	남자	5	212
51986081	0000	물리천문학과	여자	5	213
22572035	0000	물리천문학과	여자	4	214
62952980	0000	물리천문학과	남자	1	215
83342824	0000	물리천문학과	남자	4	216
31760811	0000	물리천문학과	여자	2	217
82582012	0000	물리천문학과	여자	2	218
33049880	0000	물리천문학과	남자	1	219
73549683	0000	물리천문학과	여자	2	220
62418828	0000	물리천문학과	여자	2	221
69969383	0000	물리천문학과	여자	5	222
79780088	0000	물리천문학과	남자	2	223
44464419	0000	물리천문학과	여자	3	224
93289320	0000	물리천문학과	남자	1	225
52441108	0000	물리천문학과	남자	1	226
59050440	0000	물리천문학과	남자	1	227
52679364	0000	물리천문학과	여자	1	228
51197849	0000	물리천문학과	여자	3	229
31588972	0000	물리천문학과	남자	1	230
84528604	0000	물리천문학과	남자	3	231
90904576	0000	물리천문학과	남자	4	232
72932146	0000	물리천문학과	남자	4	233
68717875	0000	물리천문학과	여자	5	234
97313016	0000	물리천문학과	남자	5	235
45062830	0000	물리천문학과	여자	3	236
88616095	0000	물리천문학과	여자	3	237
52649818	0000	물리천문학과	남자	5	238
75397338	0000	물리천문학과	여자	2	239
46565194	0000	물리천문학과	남자	1	240
95691277	0000	물리천문학과	남자	5	241
71231649	0000	물리천문학과	여자	1	242
32527529	0000	물리천문학과	여자	1	243
91479754	0000	물리천문학과	남자	2	244
91972200	0000	물리천문학과	여자	5	245
64031031	0000	물리천문학과	여자	2	246
32402764	0000	물리천문학과	여자	5	247
51500897	0000	물리천문학과	남자	4	248
14723698	0000	물리천문학과	여자	1	249
43343721	0000	물리천문학과	남자	5	250
44164475	0000	물리천문학과	여자	3	251
12017228	0000	물리천문학과	남자	3	252
52829112	0000	물리천문학과	여자	2	253
56792514	0000	물리천문학과	남자	4	254
13420138	0000	물리천문학과	여자	1	255
63734070	0000	물리천문학과	여자	2	256
46212722	0000	물리천문학과	남자	2	257
31826467	0000	물리천문학과	여자	1	258
39876221	0000	물리천문학과	남자	3	259
38057945	0000	물리천문학과	남자	3	260
75613250	0000	물리천문학과	여자	5	261
20647711	0000	물리천문학과	남자	2	262
60429997	0000	물리천문학과	남자	1	263
92158788	0000	물리천문학과	남자	5	264
55084593	0000	물리천문학과	남자	2	265
10540987	0000	물리천문학과	여자	5	266
98607911	0000	물리천문학과	남자	5	267
84218213	0000	물리천문학과	여자	2	268
76453886	0000	물리천문학과	여자	3	269
56900984	0000	물리천문학과	여자	1	270
36845573	0000	물리천문학과	여자	2	271
15843838	0000	물리천문학과	여자	2	272
39680170	0000	물리천문학과	여자	5	273
75889346	0000	물리천문학과	남자	2	274
71882132	0000	물리천문학과	여자	1	275
59227937	0000	물리천문학과	여자	3	276
80994084	0000	물리천문학과	남자	5	277
58442529	0000	물리천문학과	여자	4	278
73355754	0000	물리천문학과	여자	5	279
28578791	0000	물리천문학과	여자	3	280
79125211	0000	물리천문학과	남자	1	281
42516735	0000	물리천문학과	남자	2	282
83591896	0000	물리천문학과	여자	1	283
91278784	0000	물리천문학과	여자	5	284
57811858	0000	물리천문학과	여자	1	285
19216701	0000	물리천문학과	여자	3	286
73772933	0000	물리천문학과	남자	1	287
35601309	0000	물리천문학과	남자	2	288
94534636	0000	물리천문학과	여자	4	289
99134308	0000	물리천문학과	남자	4	290
29239981	0000	물리천문학과	남자	5	291
87490742	0000	물리천문학과	남자	2	292
86298270	0000	물리천문학과	남자	3	293
30460733	0000	물리천문학과	여자	4	294
28341716	0000	물리천문학과	남자	3	295
64588352	0000	물리천문학과	여자	4	296
44500593	0000	물리천문학과	여자	2	297
18660408	0000	물리천문학과	여자	4	298
36925737	0000	물리천문학과	여자	1	299
16578487	0000	물리천문학과	여자	4	300
92703023	0000	물리천문학과	여자	2	301
36775735	0000	물리천문학과	남자	5	302
69012379	0000	물리천문학과	여자	3	303
24302217	0000	물리천문학과	여자	4	304
43902027	0000	물리천문학과	남자	5	305
30344089	0000	물리천문학과	여자	5	306
93209347	0000	물리천문학과	남자	4	307
85526153	0000	물리천문학과	남자	4	308
54340022	0000	물리천문학과	남자	3	309
72577612	0000	물리천문학과	여자	1	310
98464646	0000	물리천문학과	여자	1	311
54450373	0000	물리천문학과	남자	5	312
67650295	0000	물리천문학과	남자	5	313
82566333	0000	물리천문학과	여자	2	314
41867297	0000	물리천문학과	여자	3	315
20707784	0000	물리천문학과	여자	2	316
17641427	0000	물리천문학과	여자	4	317
91826826	0000	물리천문학과	남자	5	318
60342136	0000	물리천문학과	남자	2	319
79943179	0000	물리천문학과	남자	3	320
11973684	0000	물리천문학과	여자	1	321
49307673	0000	물리천문학과	남자	2	322
23620650	0000	물리천문학과	여자	1	323
91544656	0000	물리천문학과	여자	4	324
30637562	0000	물리천문학과	남자	3	325
87610529	0000	물리천문학과	남자	3	326
86490443	0000	물리천문학과	여자	1	327
84800035	0000	물리천문학과	여자	5	328
25670608	0000	물리천문학과	남자	4	329
68921948	0000	물리천문학과	남자	2	330
57008330	0000	물리천문학과	남자	1	331
17903965	0000	물리천문학과	여자	5	332
11148000	0000	물리천문학과	남자	2	333
13564346	0000	물리천문학과	남자	4	334
93417361	0000	물리천문학과	여자	5	335
19382769	0000	물리천문학과	남자	4	336
61018382	0000	물리천문학과	남자	4	337
72196022	0000	물리천문학과	남자	1	338
36152798	0000	물리천문학과	남자	4	339
96368067	0000	물리천문학과	남자	2	340
39816067	0000	물리천문학과	남자	5	341
35814455	0000	물리천문학과	남자	3	342
20820573	0000	물리천문학과	남자	2	343
24962638	0000	물리천문학과	남자	1	344
40750930	0000	물리천문학과	여자	1	345
61815425	0000	물리천문학과	남자	5	346
85759892	0000	물리천문학과	여자	1	347
33621171	0000	물리천문학과	여자	3	348
49824725	0000	물리천문학과	남자	1	349
63917305	0000	물리천문학과	여자	5	350
21279231	0000	물리천문학과	여자	3	351
10020795	0000	물리천문학과	여자	4	352
74733753	0000	물리천문학과	남자	2	353
23623629	0000	물리천문학과	여자	4	354
98552527	0000	물리천문학과	남자	3	355
55957024	0000	물리천문학과	여자	3	356
97362907	0000	물리천문학과	여자	5	357
54588916	0000	물리천문학과	여자	5	358
99858411	0000	물리천문학과	여자	5	359
32061767	0000	물리천문학과	남자	2	360
31525841	0000	물리천문학과	여자	1	361
89509483	0000	물리천문학과	여자	1	362
55036069	0000	물리천문학과	여자	5	363
58061237	0000	물리천문학과	남자	4	364
92183746	0000	물리천문학과	남자	5	365
37633948	0000	물리천문학과	여자	3	366
32098792	0000	물리천문학과	남자	3	367
50209671	0000	물리천문학과	여자	1	368
71064268	0000	물리천문학과	남자	4	369
46582631	0000	물리천문학과	여자	3	370
29418512	0000	물리천문학과	여자	4	371
25021593	0000	물리천문학과	남자	4	372
90161908	0000	물리천문학과	남자	4	373
29445093	0000	물리천문학과	남자	1	374
32182444	0000	물리천문학과	여자	5	375
98507878	0000	물리천문학과	여자	1	376
44091286	0000	물리천문학과	여자	5	377
68947125	0000	물리천문학과	남자	4	378
80445604	0000	물리천문학과	여자	3	379
14390605	0000	물리천문학과	남자	4	380
40888739	0000	물리천문학과	남자	5	381
80264892	0000	물리천문학과	남자	1	382
97694319	0000	물리천문학과	여자	1	383
68503652	0000	물리천문학과	여자	5	384
13152032	0000	물리천문학과	남자	5	385
40426737	0000	물리천문학과	남자	1	386
74500877	0000	물리천문학과	여자	1	387
90998329	0000	물리천문학과	여자	3	388
64376087	0000	물리천문학과	여자	2	389
33399020	0000	물리천문학과	여자	1	390
57131443	0000	물리천문학과	여자	5	391
34316691	0000	물리천문학과	여자	5	392
44492312	0000	물리천문학과	남자	5	393
31160947	0000	물리천문학과	여자	4	394
17728203	0000	물리천문학과	여자	2	395
66007448	0000	물리천문학과	여자	4	396
23483055	0000	물리천문학과	여자	4	397
27179440	0000	물리천문학과	여자	5	398
59035005	0000	물리천문학과	여자	4	399
87450590	0000	물리천문학과	남자	4	400
50310067	0000	물리천문학과	여자	2	401
95533156	0000	물리천문학과	남자	1	402
12601185	0000	물리천문학과	남자	4	403
82881019	0000	물리천문학과	남자	2	404
47006640	0000	물리천문학과	남자	5	405
71203775	0000	물리천문학과	여자	2	406
14085574	0000	물리천문학과	여자	5	407
58157313	0000	물리천문학과	여자	3	408
17981104	0000	물리천문학과	여자	3	409
31620440	0000	물리천문학과	남자	4	410
25639442	0000	물리천문학과	남자	1	411
43039813	0000	물리천문학과	여자	5	412
26397302	0000	물리천문학과	여자	5	413
50700860	0000	물리천문학과	여자	1	414
98514723	0000	물리천문학과	여자	4	415
27499698	0000	물리천문학과	여자	4	416
11916966	0000	물리천문학과	남자	4	417
96991833	0000	물리천문학과	남자	2	418
68567405	0000	물리천문학과	남자	5	419
21091226	0000	물리천문학과	여자	3	420
26444462	0000	물리천문학과	여자	4	421
87682128	0000	물리천문학과	남자	5	422
90858222	0000	물리천문학과	남자	3	423
79189558	0000	물리천문학과	여자	2	424
75328278	0000	물리천문학과	남자	4	425
21758643	0000	물리천문학과	여자	2	426
20769844	0000	물리천문학과	남자	4	427
81086280	0000	물리천문학과	남자	5	428
30000111	0000	물리천문학과	남자	5	429
10118295	0000	물리천문학과	남자	2	430
41050304	0000	물리천문학과	남자	2	431
88246764	0000	물리천문학과	남자	2	432
28379522	0000	물리천문학과	여자	4	433
95851933	0000	물리천문학과	여자	5	434
46890476	0000	물리천문학과	여자	2	435
71621992	0000	물리천문학과	남자	2	436
65415262	0000	물리천문학과	여자	3	437
88815160	0000	물리천문학과	여자	4	438
62200578	0000	물리천문학과	여자	3	439
80930186	0000	물리천문학과	여자	3	440
23991516	0000	물리천문학과	여자	1	441
61982205	0000	물리천문학과	남자	2	442
35882564	0000	물리천문학과	여자	3	443
23865249	0000	물리천문학과	남자	3	444
26729652	0000	물리천문학과	여자	3	445
39465269	0000	물리천문학과	여자	5	446
29668396	0000	물리천문학과	여자	4	447
30699660	0000	물리천문학과	여자	4	448
58744574	0000	물리천문학과	여자	3	449
59359452	0000	물리천문학과	남자	4	450
37312580	0000	물리천문학과	남자	1	451
94923495	0000	물리천문학과	남자	5	452
41922818	0000	물리천문학과	여자	4	453
72109442	0000	물리천문학과	남자	4	454
12656368	0000	물리천문학과	여자	3	455
59922254	0000	물리천문학과	남자	5	456
34590704	0000	물리천문학과	남자	3	457
96630247	0000	물리천문학과	남자	3	458
15313492	0000	물리천문학과	남자	2	459
56024670	0000	물리천문학과	여자	3	460
14894345	0000	물리천문학과	남자	3	461
73655380	0000	물리천문학과	남자	5	462
66994929	0000	물리천문학과	남자	3	463
73632542	0000	물리천문학과	남자	5	464
96362953	0000	물리천문학과	남자	3	465
66471004	0000	물리천문학과	여자	2	466
22187259	0000	물리천문학과	남자	1	467
29232234	0000	물리천문학과	남자	1	468
15523999	0000	물리천문학과	여자	5	469
41353156	0000	물리천문학과	남자	5	470
56020094	0000	물리천문학과	남자	2	471
24996437	0000	물리천문학과	남자	1	472
22821791	0000	물리천문학과	남자	2	473
81218852	0000	물리천문학과	남자	5	474
89436351	0000	물리천문학과	남자	3	475
81086173	0000	물리천문학과	여자	2	476
56842862	0000	물리천문학과	남자	4	477
12465896	0000	물리천문학과	여자	2	478
86558427	0000	물리천문학과	여자	4	479
44621200	0000	물리천문학과	남자	2	480
41130764	0000	물리천문학과	남자	2	481
26487601	0000	물리천문학과	여자	3	482
28020925	0000	물리천문학과	여자	4	483
13079567	0000	물리천문학과	남자	3	484
36587809	0000	물리천문학과	남자	3	485
92739173	0000	물리천문학과	여자	2	486
48843428	0000	물리천문학과	여자	2	487
36284669	0000	물리천문학과	여자	3	488
93962089	0000	물리천문학과	여자	1	489
36058583	0000	물리천문학과	여자	2	490
58358927	0000	물리천문학과	여자	1	491
23135138	0000	물리천문학과	남자	4	492
42376950	0000	물리천문학과	남자	4	493
69567214	0000	물리천문학과	여자	3	494
10808636	0000	물리천문학과	남자	1	495
60802652	0000	물리천문학과	남자	5	496
92735287	0000	물리천문학과	남자	1	497
43342796	0000	물리천문학과	여자	2	498
30842185	0000	물리천문학과	남자	4	499
60298828	0000	물리천문학과	여자	3	500
30902927	0000	물리천문학과	남자	4	501
14278077	0000	물리천문학과	남자	3	502
32197791	0000	물리천문학과	남자	2	503
18854067	0000	물리천문학과	남자	5	504
63814633	0000	물리천문학과	남자	3	505
18911550	0000	물리천문학과	남자	5	506
84316084	0000	물리천문학과	여자	5	507
68348855	0000	물리천문학과	여자	3	508
44689794	0000	물리천문학과	남자	5	509
55654005	0000	물리천문학과	여자	2	510
94717047	0000	물리천문학과	여자	3	511
44574685	0000	물리천문학과	남자	2	512
67035799	0000	물리천문학과	여자	2	513
39428579	0000	물리천문학과	남자	4	514
88541601	0000	물리천문학과	여자	4	515
86305636	0000	물리천문학과	여자	3	516
73171097	0000	물리천문학과	여자	5	517
94978927	0000	물리천문학과	남자	1	518
37289941	0000	물리천문학과	여자	1	519
22380672	0000	물리천문학과	여자	1	520
42452448	0000	물리천문학과	여자	3	521
62731402	0000	물리천문학과	여자	4	522
69454465	0000	물리천문학과	여자	2	523
94179239	0000	물리천문학과	남자	3	524
38404498	0000	물리천문학과	여자	1	525
29942212	0000	물리천문학과	남자	4	526
46239587	0000	물리천문학과	여자	5	527
16795508	0000	물리천문학과	남자	1	528
19188441	0000	물리천문학과	남자	4	529
89660543	0000	물리천문학과	여자	4	530
97854426	0000	물리천문학과	여자	4	531
61553397	0000	물리천문학과	여자	3	532
63186753	0000	물리천문학과	여자	2	533
32486748	0000	물리천문학과	여자	5	534
96619039	0000	물리천문학과	남자	4	535
71313034	0000	물리천문학과	여자	5	536
35632445	0000	물리천문학과	여자	5	537
12536027	0000	물리천문학과	여자	5	538
11889256	0000	물리천문학과	여자	4	539
30666314	0000	물리천문학과	남자	1	540
71621176	0000	물리천문학과	여자	5	541
51434274	0000	물리천문학과	남자	1	542
44889682	0000	물리천문학과	여자	2	543
16404873	0000	물리천문학과	남자	3	544
66498631	0000	물리천문학과	여자	5	545
78753396	0000	물리천문학과	남자	5	546
26650108	0000	물리천문학과	남자	3	547
91873064	0000	물리천문학과	남자	4	548
49358638	0000	물리천문학과	여자	5	549
81220931	0000	물리천문학과	남자	5	550
40046237	0000	물리천문학과	남자	3	551
94277733	0000	물리천문학과	남자	5	552
94319591	0000	물리천문학과	여자	3	553
90743818	0000	물리천문학과	여자	5	554
59385217	0000	물리천문학과	여자	2	555
96323698	0000	물리천문학과	남자	4	556
69368277	0000	물리천문학과	여자	4	557
39760211	0000	물리천문학과	여자	1	558
84586833	0000	물리천문학과	여자	3	559
72191694	0000	물리천문학과	여자	5	560
24639168	0000	물리천문학과	여자	2	561
72199318	0000	물리천문학과	여자	5	562
65426340	0000	물리천문학과	여자	4	563
34637319	0000	물리천문학과	남자	4	564
83737482	0000	물리천문학과	남자	4	565
62976287	0000	물리천문학과	여자	5	566
41524483	0000	물리천문학과	여자	4	567
13935105	0000	물리천문학과	여자	1	568
94645548	0000	물리천문학과	여자	2	569
83209521	0000	물리천문학과	여자	5	570
77225373	0000	물리천문학과	남자	3	571
30693163	0000	물리천문학과	남자	2	572
90242431	0000	물리천문학과	남자	3	573
28502553	0000	물리천문학과	여자	3	574
89085817	0000	물리천문학과	여자	3	575
56791286	0000	물리천문학과	여자	4	576
69350523	0000	물리천문학과	남자	2	577
17041418	0000	물리천문학과	여자	4	578
63184812	0000	물리천문학과	여자	5	579
40443214	0000	물리천문학과	남자	3	580
33350010	0000	물리천문학과	남자	5	581
20987712	0000	물리천문학과	남자	5	582
63233278	0000	물리천문학과	남자	5	583
53180579	0000	물리천문학과	남자	1	584
50009043	0000	물리천문학과	여자	1	585
99674574	0000	물리천문학과	남자	3	586
51571010	0000	물리천문학과	남자	4	587
90216411	0000	물리천문학과	여자	4	588
97312309	0000	물리천문학과	여자	3	589
36333342	0000	물리천문학과	여자	4	590
17206132	0000	물리천문학과	남자	1	591
63361624	0000	물리천문학과	여자	1	592
20584550	0000	물리천문학과	남자	3	593
14103382	0000	물리천문학과	남자	2	594
94849417	0000	물리천문학과	남자	3	595
62255659	0000	물리천문학과	남자	2	596
95138438	0000	물리천문학과	남자	2	597
29451889	0000	물리천문학과	여자	5	598
37096707	0000	물리천문학과	여자	5	599
90445785	0000	물리천문학과	여자	4	600
91138425	0000	물리천문학과	여자	2	601
72891091	0000	물리천문학과	여자	5	602
55080875	0000	물리천문학과	여자	4	603
61557811	0000	물리천문학과	여자	2	604
74661357	0000	물리천문학과	여자	2	605
64168994	0000	물리천문학과	남자	2	606
94384676	0000	물리천문학과	여자	5	607
50776517	0000	물리천문학과	남자	1	608
13882339	0000	물리천문학과	남자	2	609
91819118	0000	물리천문학과	남자	3	610
39310084	0000	물리천문학과	남자	4	611
82166808	0000	물리천문학과	여자	4	612
30625506	0000	물리천문학과	여자	4	613
34091217	0000	물리천문학과	남자	3	614
17792515	0000	물리천문학과	여자	3	615
18966221	0000	물리천문학과	남자	3	616
31212402	0000	물리천문학과	남자	4	617
70296294	0000	물리천문학과	남자	5	618
93852346	0000	물리천문학과	여자	3	619
21518439	0000	물리천문학과	남자	1	620
87902593	0000	물리천문학과	남자	1	621
25429230	0000	물리천문학과	여자	4	622
13443996	0000	물리천문학과	남자	3	623
74154794	0000	물리천문학과	남자	2	624
23968615	0000	물리천문학과	여자	5	625
41752972	0000	물리천문학과	여자	4	626
39465958	0000	물리천문학과	여자	5	627
73175112	0000	물리천문학과	남자	5	628
69035335	0000	물리천문학과	여자	4	629
84866489	0000	물리천문학과	여자	1	630
56509300	0000	물리천문학과	남자	4	631
39320635	0000	물리천문학과	여자	2	632
84922752	0000	물리천문학과	여자	3	633
92415083	0000	물리천문학과	여자	2	634
84195703	0000	물리천문학과	여자	2	635
63030843	0000	물리천문학과	남자	5	636
16087685	0000	물리천문학과	남자	4	637
94223195	0000	물리천문학과	여자	3	638
28642568	0000	물리천문학과	남자	5	639
49365118	0000	물리천문학과	여자	1	640
75816419	0000	물리천문학과	여자	1	641
21585234	0000	물리천문학과	남자	3	642
48719158	0000	물리천문학과	남자	5	643
73216814	0000	물리천문학과	남자	3	644
12677690	0000	물리천문학과	여자	1	645
94570443	0000	물리천문학과	남자	4	646
39238704	0000	물리천문학과	남자	4	647
59973758	0000	물리천문학과	여자	5	648
33851645	0000	물리천문학과	여자	4	649
63576365	0000	물리천문학과	남자	5	650
40374705	0000	물리천문학과	여자	2	651
58769580	0000	물리천문학과	남자	1	652
56267289	0000	물리천문학과	여자	1	653
82146007	0000	물리천문학과	남자	4	654
40299476	0000	물리천문학과	여자	5	655
80945558	0000	물리천문학과	남자	1	656
58070835	0000	물리천문학과	여자	5	657
70413998	0000	물리천문학과	남자	4	658
52158918	0000	물리천문학과	남자	4	659
71782096	0000	물리천문학과	남자	2	660
30309552	0000	물리천문학과	여자	5	661
19121789	0000	물리천문학과	여자	5	662
45562241	0000	물리천문학과	여자	3	663
38292609	0000	물리천문학과	여자	1	664
29591259	0000	물리천문학과	남자	4	665
77508098	0000	물리천문학과	남자	2	666
